ax,ay,az,gx,gy,gz
4.215648616930045,4.5533060477058775,-1.4601438590417515,-4.071426077615033,-3.611478991810645,-2.614844840178483
-4.252740812153291,3.497623145720553,1.8755360228615974,-3.7569416863758143,3.027388608113524,-3.2845693973964596
4.461464453604179,1.85083153982775,-3.439248581547343,3.2382421960372216,0.6484685561307968,-2.2165925281079146
1.536420034315002,-0.7591947553692187,2.8835117568687263,-3.2104529764480105,-0.5478848447846065,-4.653577906096141
-2.1661539535177066,-3.103615360157023,1.0728560808322332,-3.2938461171249687,-3.000501210717008,-2.1022308353438834
-3.2989562534795014,-2.309175742260996,-0.7462931004714441,-2.7783995586780383,0.06742768237537788,1.5900188797590182
3.6415374000245837,2.049538060935527,0.0862989924256361,1.5308279925254542,-3.063811700163087,-4.853129175981351
-2.400230926450926,2.9251411655624295,-2.4240040914646044,0.5661891506931518,-3.6946105453056877,0.30710637944588015
-3.8797363572305263,2.9268104605684977,-0.23216032421093757,-4.772173776560296,0.7227175565962396,0.4086586874301714
4.340322081535451,4.888363983738765,3.100698925191013,-4.486774577143456,2.569334325754994,0.16042998236000194
-0.874049441788932,1.7887032459332053,4.424558053910417,1.0596725663406135,2.689785284675672,2.614735526164493
1.766140695719792,4.008968627564819,-3.1917797876039966,-3.423873102061296,4.41657445868961,-0.49433781504390506
0.70308760561241,1.6792303128205912,-4.565384329541088,-2.394365385524292,4.967958916394604,-3.3991267271579986
1.8380653642027545,1.4034640818105037,0.9383948857883109,1.566272553041986,-3.8422631136183725,-2.0296688737971627
-0.5758196234759261,-0.2827760402922337,1.3158465323018698,1.5846686676423989,2.403593118725164,3.7782024730220485
-1.0654927071383256,3.0899113446858077,3.746505407692931,-2.7655345819950536,0.8531677065840002,2.112486350645783
-2.845437020960475,0.12087672548645845,0.6245559544626875,-1.9761514874642394,1.845397687101432,1.8910728326372546
-4.000517911982541,3.148139439801948,-2.633586306947321,-1.2840052174186622,3.772650152395876,-2.7669878399641745
0.09370546740191266,-4.255698897319097,-3.953905415675086,-0.805021226160286,3.118966782409739,4.711225945100569
-2.067942220743244,-1.417310248257213,4.342710378040005,4.614020159928305,-1.2338121824765516,-2.601743701933726
